game_A,game_B,genre_sama,persen_laku_A,jumlah_pembeli_A,jumlah_pembeli_B,jumlah_beli_keduanya,persen_bundling
Super Mutant Alien Assault,Prehistoric Isle,Arcade,0.28,14,95,4,28.57
Super Mutant Alien Assault,Fruit Ninja,Arcade,0.28,14,13,3,21.43
Super Mutant Alien Assault,Russian Subway Dogs,Arcade,0.28,14,61,3,21.43
Super Mutant Alien Assault,Ozma Wars,Arcade,0.28,14,100,3,21.43
Super Mutant Alien Assault,Twin Breaker: A Sacred Symbols Adventure,Arcade,0.28,14,43,3,21.43
Super Mutant Alien Assault,T.N.K. Iii,Arcade,0.28,14,97,3,21.43
Super Mutant Alien Assault,Habroxia 2,Arcade,0.28,14,49,3,21.43
Super Mutant Alien Assault,Blazblue Chronophantasma Extend,Arcade,0.28,14,67,3,21.43
Super Mutant Alien Assault,Bodycheck,"Action, Arcade",0.28,14,32,3,21.43
Super Mutant Alien Assault,Men'S Room Mayhem,Arcade,0.28,14,17,3,21.43
Super Mutant Alien Assault,Laser Disco Defenders,"Action, Arcade",0.28,14,25,3,21.43
Super Mutant Alien Assault,Kit Piratage De Bentley – Version D'Évaluation Et Déblocage,Arcade,0.28,14,17,3,21.43
Super Ninja Miner,Pizza Possum,"Arcade, Indie, Platform",0.4,20,17,4,20.0
Super Ninja Miner,Match Quest : Numbers,"Arcade, Puzzle",0.4,20,14,3,15.0
Super Onion Boy+ Ps4 & Ps5,The Giraffe G,Casual,0.48,24,15,3,12.5
Super Rub'A'Dub,Hohokum,Puzzle,0.56,28,134,7,25.0
Super Rub'A'Dub,Quantum Conundrum,Puzzle,0.56,28,106,7,25.0
Super Rub'A'Dub,Super Motherload,Puzzle,0.56,28,48,7,25.0
Super Rub'A'Dub,Braid,Arcade,0.56,28,42,5,17.86
Super Rub'A'Dub,Journey - Édition Collector,Puzzle,0.56,28,75,5,17.86
Super Rub'A'Dub,Stealth Inc: A Clone In The Dark,Puzzle,0.56,28,32,5,17.86
Super Rub'A'Dub,Ridge Racer Unbounded,Arcade,0.56,28,66,5,17.86
Super Rub'A'Dub,Kit Piratage De Bentley,Arcade,0.56,28,34,4,14.29
Super Rub'A'Dub,Angry Birds,Puzzle,0.56,28,55,4,14.29
Super Rub'A'Dub,Hard Corps: Uprising,Arcade,0.56,28,56,4,14.29
Super Rub'A'Dub,Alien Zombie Death,Arcade,0.56,28,92,4,14.29
Super Rub'A'Dub,Marvin'S Maze,"Arcade, Puzzle",0.56,28,101,4,14.29
Super Rub'A'Dub,T.N.K. Iii,Arcade,0.56,28,97,4,14.29
Super Rub'A'Dub,Hive Sweeper,Puzzle,0.56,28,60,4,14.29
Super Rub'A'Dub,Tomb Raider Chronicles,Puzzle,0.56,28,138,4,14.29
Super Slammin' Dodgeball,Dynogems + Tehra Dark Warrior,Unknown,1.06,53,58,12,22.64
Super Slammin' Dodgeball,Impulsivité Criminelle,Unknown,1.06,53,48,11,20.75
Super Slammin' Dodgeball,Shift Extended – Le Jeu,Unknown,1.06,53,44,10,18.87
Super Slammin' Dodgeball,Buzz!: Master Quiz [Psp],Unknown,1.06,53,57,9,16.98
Super Slammin' Dodgeball,Robin Hood + Monochrome Racing,Unknown,1.06,53,68,9,16.98
Super Slammin' Dodgeball,Mytran Wars [Psp],Unknown,1.06,53,33,9,16.98
Super Slammin' Dodgeball,A Bug'S Life And Monster'S Inc,Unknown,1.06,53,49,8,15.09
Super Slammin' Dodgeball,Canabalt,Unknown,1.06,53,46,8,15.09
Super Slammin' Dodgeball,Kula World,Unknown,1.06,53,37,8,15.09
Super Slammin' Dodgeball,Socom: Fireteam Bravo 3 [Psp],Unknown,1.06,53,30,8,15.09
Super Slammin' Dodgeball,Mad Blocker Alpha: Rotf,Unknown,1.06,53,43,8,15.09
Super Slammin' Dodgeball,Snake Warriors: Training,Unknown,1.06,53,44,7,13.21
Super Slammin' Dodgeball,Pack Vert [Psp],Unknown,1.06,53,44,7,13.21
Super Slammin' Dodgeball,Bliss Island [Psp],Unknown,1.06,53,33,7,13.21
Super Slammin' Dodgeball,Spinout [Psp],Unknown,1.06,53,30,7,13.21
Super Solitaire,Puzzle Frenzy,"Card & Board Game, Puzzle",0.46,23,26,4,17.39
Super Solitaire,Hidden Cats In Spooky Town,"Card & Board Game, Puzzle",0.46,23,35,3,13.04
Super Solitaire,Clutter Evolution: Beyond Xtreme,"Card & Board Game, Puzzle",0.46,23,25,3,13.04
Super Solitaire,Clutter 14,"Card & Board Game, Puzzle",0.46,23,22,3,13.04
Super Solitaire,Around The World: Travel To Brazil Collector'S Edition,Puzzle,0.46,23,8,3,13.04
Super Star Wars,Warlock'S Tower,Adventure,0.22,11,26,3,27.27
Super Stardust Delta,Bermuda Triangle,"Arcade, Shooter",0.36,18,82,6,33.33
Super Stardust Delta,Awesome Summer Minis Bundle,"Arcade, Shooter",0.36,18,154,5,27.78
Super Stardust Delta,Unit 13,Shooter,0.36,18,51,4,22.22
Super Stardust Delta,M.O.Z.O.X. Space Salvager,Shooter,0.36,18,103,4,22.22
Super Stardust Delta,Robin Hood: The Return Of Richard,Shooter,0.36,18,62,4,22.22
Super Stardust Delta,Ozma Wars,"Arcade, Shooter",0.36,18,100,4,22.22
Super Stardust Delta,Heracles Chariot Racing,Arcade,0.36,18,116,4,22.22
Super Stardust Delta,Minutes,Arcade,0.36,18,51,4,22.22
Super Stardust Delta,A Space Shooter For 2 Bucks!,"Arcade, Shooter",0.36,18,120,4,22.22
Super Stardust Delta,Victory Road,"Arcade, Shooter",0.36,18,99,4,22.22
Super Stardust Delta,Blazblue Chronophantasma Extend,Arcade,0.36,18,67,4,22.22
Super Stardust Delta,Vanguard Ii,"Arcade, Shooter",0.36,18,90,4,22.22
Super Stardust Delta,Time Soldiers,"Arcade, Shooter",0.36,18,99,4,22.22
Super Stardust Delta,A Hole New World,Arcade,0.36,18,24,4,22.22
Super Stardust Delta,Sasuke Vs Commander,"Arcade, Shooter",0.36,18,91,4,22.22
Super Stardust Hd,Zeno Clash 2,Shooter,0.28,14,68,4,28.57
Super Stardust Hd,Choplifter Hd,Shooter,0.28,14,70,4,28.57
Super Stardust Hd,Dead Space Extraction,"Action, Shooter",0.28,14,59,4,28.57
Super Stardust Hd,The Terminator,Shooter,0.28,14,122,3,21.43
Super Stardust Hd,Hoard,Shooter,0.28,14,213,3,21.43
Super Stardust Hd,Shakedown: Hawaii,Action,0.28,14,120,3,21.43
Super Stardust Hd,Max Payne,Shooter,0.28,14,19,3,21.43
Super Stardust Hd,Ozma Wars,Shooter,0.28,14,100,3,21.43
Super Stardust Hd,Max Payne 3,"Action, Shooter",0.28,14,24,3,21.43
Super Stardust Hd,Dead Island,"Action, Shooter",0.28,14,48,3,21.43
Super Stardust Hd,Syphon Filter,"Action, Shooter",0.28,14,62,3,21.43
Super Stardust Hd,Dead Island Edition Game Of The Year Paquet,"Action, Shooter",0.28,14,44,3,21.43
Super Stardust Hd,Blast Factor,Shooter,0.28,14,22,3,21.43
Super Stardust Hd Complete,Dead Space Extraction,"Action, Shooter",0.28,14,59,4,28.57
Super Stardust Hd Complete,Beat Hazard Ultra,Shooter,0.28,14,106,3,21.43
Super Stardust Hd Complete,Awesome Summer Minis Bundle,"Action, Shooter",0.28,14,154,3,21.43
Super Stardust Hd Complete,Uncharted: Drake’S Fortune,Shooter,0.28,14,48,3,21.43
Super Stardust Hd Complete,N.O.V.A. Near Orbit Vanguard Alliance,"Action, Shooter",0.28,14,53,3,21.43
Super Stardust Hd Complete,The House Of The Dead Iii,Shooter,0.28,14,17,3,21.43
Super Stardust Hd Complete,Robin Hood: The Return Of Richard,"Action, Shooter",0.28,14,62,3,21.43
Super Stardust Hd Complete,Ratchet & Clank 2,Action,0.28,14,60,3,21.43
Super Stardust Hd Complete,Kane & Lynch 2: Dog Days,"Action, Shooter",0.28,14,16,3,21.43
Super Stardust Hd Complete,Deus Ex: Human Revolution,Shooter,0.28,14,32,3,21.43
Super Stardust Hd Complete,Dead Island Edition Game Of The Year Paquet,"Action, Shooter",0.28,14,44,3,21.43
Super Stardust Hd Complete,Resistance 2,Shooter,0.28,14,17,3,21.43
Super Stardust Portable,Demons Are Coming!,"Arcade, Shooter",0.48,24,35,3,12.5
Super Stardust Portable [Psp],Left To Die In Zombhai,Shooter,0.8,40,52,13,32.5
Super Stardust Portable [Psp],The Terminator,Shooter,0.8,40,122,12,30.0
Super Stardust Portable [Psp],Ghost Recon Advanced Warfighter 2 [Psp],Shooter,0.8,40,76,11,27.5
Super Stardust Portable [Psp],Bia D-Day + Prince Of Persia Rev.,"Action, Shooter",0.8,40,64,11,27.5
Super Stardust Portable [Psp],Stellar Attack,Shooter,0.8,40,113,10,25.0
Super Stardust Portable [Psp],Awesome Summer Minis Bundle,"Action, Shooter",0.8,40,154,10,25.0
Super Stardust Portable [Psp],M.O.Z.O.X. Space Salvager,"Action, Shooter",0.8,40,103,10,25.0
Super Stardust Portable [Psp],Warhawk (Ps One),"Action, Shooter",0.8,40,59,10,25.0
Super Stardust Portable [Psp],Tom Clancy'S Rainbow Six Vegas,Shooter,0.8,40,84,10,25.0
Super Stardust Portable [Psp],Sasuke Vs Commander,Shooter,0.8,40,91,10,25.0
Super Stardust Portable [Psp],Hoard,Shooter,0.8,40,213,9,22.5
Super Stardust Portable [Psp],Hal 21,Shooter,0.8,40,64,9,22.5
Super Stardust Portable [Psp],Alien Zombie Death,"Action, Shooter",0.8,40,92,9,22.5
Super Stardust Portable [Psp],Alpha Mission,Shooter,0.8,40,89,9,22.5
Super Stardust Portable [Psp],Riff: Everyday Shooter [Psp],Shooter,0.8,40,134,9,22.5
Super Street Fighter Iv,Wwe Smackdown Vs. Raw 2010,Fighting,0.34,17,39,4,23.53
Super Street Fighter Iv,Street Fighter Alpha 2,Fighting,0.34,17,57,4,23.53
Super Street Fighter Iv,M.O.Z.O.X. Space Salvager,Fighting,0.34,17,103,4,23.53
Super Street Fighter Iv,Wwe All Stars,Fighting,0.34,17,149,4,23.53
Super Street Fighter Iv,Deathspank,Fighting,0.34,17,41,4,23.53
Super Street Fighter Iv,Yakuza 4,Fighting,0.34,17,41,4,23.53
Super Street Fighter Iv,Fighting Vipers,Fighting,0.34,17,19,3,17.65
Super Street Fighter Iv,Skullgirls Encore,Fighting,0.34,17,16,3,17.65
Super Street Fighter Iv,Street Smart,Fighting,0.34,17,60,3,17.65
Super Street Fighter Iv,Fighting Force 2,Fighting,0.34,17,207,3,17.65
Super Street Fighter Iv,Painkiller - Hell & Damnation,Fighting,0.34,17,25,3,17.65
Super Street Fighter Iv,Under Night In-Birth Exe:Late[St],Fighting,0.34,17,51,3,17.65
Super Street Fighter Iv,Street Fighter Alpha Warriors' Dreams,Fighting,0.34,17,56,3,17.65
Super Street Fighter Iv,Rogue Legacy,Fighting,0.34,17,48,3,17.65
Super Street Fighter Iv,Blazblue Continuum Shift Extend,Fighting,0.34,17,42,3,17.65
Super Street Fighter Iv Arcade Edition,Divekick,Fighting,0.38,19,76,5,26.32
Super Street Fighter Iv Arcade Edition,Virtua Fighter 4: Evolution,Fighting,0.38,19,13,5,26.32
Super Street Fighter Iv Arcade Edition,Arcana Heart 3,Fighting,0.38,19,45,4,21.05
Super Street Fighter Iv Arcade Edition,Deathspank,Fighting,0.38,19,41,4,21.05
Super Street Fighter Iv Arcade Edition,Street Fighter 2 Turbo Hd Remix,Fighting,0.38,19,21,4,21.05
Super Street Fighter Iv Arcade Edition,Nitroplus Blasterz: Heroines Infinite,Fighting,0.38,19,25,4,21.05
Super Street Fighter Iv Arcade Edition,Blazblue　Chronophantasma,Fighting,0.38,19,17,4,21.05
Super Street Fighter Iv Arcade Edition,Street Smart,Fighting,0.38,19,60,3,15.79
Super Street Fighter Iv Arcade Edition,Yakuza 3,Fighting,0.38,19,36,3,15.79
Super Street Fighter Iv Arcade Edition,Tiny Troopers Joint Ops,Fighting,0.38,19,80,3,15.79
Super Street Fighter Iv Arcade Edition,Painkiller - Hell & Damnation,Fighting,0.38,19,25,3,15.79
Super Street Fighter Iv Arcade Edition,Under Night In-Birth Exe:Late[St],Fighting,0.38,19,51,3,15.79
Super Street Fighter Iv Arcade Edition,Blazblue Continuum Shift Extend,Fighting,0.38,19,42,3,15.79
Super Street Fighter Iv Arcade Edition,Blazblue Chronophantasma Extend,Fighting,0.38,19,67,3,15.79
Super Street Fighter Iv Arcade Edition,Virtua Fighter 2,Fighting,0.38,19,17,3,15.79
Super Technos World : River City & Technos Arcade Classics,Kiting Cat,Puzzle,0.48,24,26,3,12.5
Super Technos World : River City & Technos Arcade Classics,Nicktoons & The Dice Of Destiny,"Beat 'Em Up, Hack And Slash, RPG",0.48,24,25,3,12.5
Super Technos World : River City & Technos Arcade Classics,Ninja Gaiden 2 Black,"Beat 'Em Up, Hack And Slash",0.48,24,17,3,12.5
Super Technos World : River City & Technos Arcade Classics,Elderborn,"Beat 'Em Up, Hack And Slash",0.48,24,25,3,12.5
Super Technos World : River City & Technos Arcade Classics,Nioh 3,"Beat 'Em Up, Hack And Slash, RPG",0.48,24,26,3,12.5
Super Volley Blast,Bowling (Story Two) (Pammy Version) - Project: Summer Ice,Sports,0.4,20,14,4,20.0
Super Volley Blast,Sports D'Été Tout-En-Un Vr / All-In-One Summer Sports Vr,Sports,0.4,20,9,3,15.0
Super Volley Blast,Melbits World,Family,0.4,20,16,3,15.0
Super Volley Blast,Dungeon Rushers,Arcade,0.4,20,12,3,15.0
Super Waifu Ball,Rudolph The Red-Nosed Reindeer,"Adventure, Platform",0.64,32,13,4,12.5
Super Waifu Ball,Aquatic Life: Fish Simulator Rpg,"Adventure, Platform",0.64,32,22,3,9.38
Super Waifu Ball,Slime Heroes,Adventure,0.64,32,26,3,9.38
Super Waifu Ball,Fire & Water,"Adventure, Arcade, Platform, Puzzle",0.64,32,19,3,9.38
Super Waifu Ball,Smells Like A Mushroom,"Adventure, Platform",0.64,32,19,3,9.38
Super Xyx Ps4 & Ps5,Runnero,Arcade,0.46,23,27,3,13.04
Super Xyx Ps4 & Ps5,Takotan,"Arcade, Shooter",0.46,23,14,3,13.04
Super Xyx Ps4 & Ps5,Planet Divers,"Arcade, Shooter",0.46,23,40,3,13.04
Superbeat: Xonic Ex,Atyi,"Music, Rhythm",0.38,19,17,3,15.79
Superbeat: Xonic Ex,Space Channel 5 Vr Kinda Funky News Flash!,"Music, Rhythm",0.38,19,15,3,15.79
Superbeat: Xonic Ex,Lofi Chill Sessions: Relax Island,Music,0.38,19,41,3,15.79
Superbeat: Xonic Ex,Persona 3: Dancing In Moonlight,"Music, Rhythm",0.38,19,15,3,15.79
Superdimension Neptune Vs Sega Hard Girls,The Legend Of Heroes: Trails Of Cold Steel,RPG,0.24,12,34,4,33.33
Superdimension Neptune Vs Sega Hard Girls,Tactics Ogre: Let Us Cling Together,RPG,0.24,12,81,4,33.33
Superdimension Neptune Vs Sega Hard Girls,Atelier Rorona Plus: The Alchemist Of Arland,RPG,0.24,12,39,4,33.33
Superdimension Neptune Vs Sega Hard Girls,Final Fantasy Ix,RPG,0.24,12,79,4,33.33
Superdimension Neptune Vs Sega Hard Girls,Final Fantasy Vi,RPG,0.24,12,67,4,33.33
Superdimension Neptune Vs Sega Hard Girls,Root Letter,RPG,0.24,12,12,4,33.33
Superdimension Neptune Vs Sega Hard Girls,Oreshika: Tainted Bloodlines,RPG,0.24,12,11,4,33.33
Superdimension Neptune Vs Sega Hard Girls,Disgaea 4: A Promise Revisited,RPG,0.24,12,81,3,25.0
Superdimension Neptune Vs Sega Hard Girls,Ys Viii: Lacrimosa Of Dana,RPG,0.24,12,29,3,25.0
Superdimension Neptune Vs Sega Hard Girls,Amnesia: Memories,RPG,0.24,12,27,3,25.0
Superdimension Neptune Vs Sega Hard Girls,Phantom Brave: The Hermuda Triangle,RPG,0.24,12,72,3,25.0
Superdimension Neptune Vs Sega Hard Girls,Brandish: The Dark Revenant,RPG,0.24,12,38,3,25.0
Superdimension Neptune Vs Sega Hard Girls,Fate/Extra,RPG,0.24,12,50,3,25.0
Superdimension Neptune Vs Sega Hard Girls,Monster Hunter Freedom Unite,RPG,0.24,12,54,3,25.0
Superdimension Neptune Vs Sega Hard Girls,Demon Gaze Ii,RPG,0.24,12,12,3,25.0
Superhot,Dying Light 2 Stay Human Ps4&Ps5,Unique,0.3,15,12,3,20.0
Superhot,Atomicrops,"Action, Shooter",0.3,15,11,3,20.0
Superhot Mind Is Software Bundle,Digimon Survive,Unique,0.18,9,11,3,33.33
Supermagical,Cladun X2,"Adventure, RPG",0.36,18,71,6,33.33
Supermagical,Hakuoki: Kyoto Winds,"Adventure, RPG",0.36,18,16,5,27.78
Supermagical,Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,"Adventure, RPG",0.36,18,82,5,27.78
Supermagical,Tokyo Xanadu,RPG,0.36,18,15,5,27.78
Supermagical,Growlanser Wayfarer Of Time,RPG,0.36,18,47,4,22.22
Supermagical,Pic-A-Pix Pieces,Puzzle,0.36,18,77,4,22.22
Supermagical,Generation Of Chaos: P.R.,RPG,0.36,18,80,4,22.22
Supermagical,One Eyed Kutkh,Adventure,0.36,18,78,4,22.22
Supermagical,Escape Plan,"Adventure, Puzzle",0.36,18,52,4,22.22
Supermagical,Dragon Quest Builders,"Adventure, RPG",0.36,18,26,4,22.22
Supermagical,Touhou Genso Wanderer,RPG,0.36,18,21,4,22.22
Supermagical,Neverend,"Adventure, RPG",0.36,18,20,4,22.22
Supermagical,Tetraminos,Puzzle,0.36,18,136,3,16.67
Supermagical,Castlevania: Symphony Of The Night,"Adventure, RPG",0.36,18,72,3,16.67
Supermagical,Link-A-Pix Deluxe,Puzzle,0.36,18,56,3,16.67
Supermarket Anime Collector'S Simulator,Retro Geek Shop Simulator,"Simulator, Strategy",0.68,34,41,4,11.76
Supermarket Anime Collector'S Simulator,Forklift 2024 - The Simulation,Simulator,0.68,34,28,3,8.82
Supermarket Anime Collector'S Simulator,Casual Sport Series: Tennis,Arcade,0.68,34,23,3,8.82
Supermarket Anime Collector'S Simulator,Hop Up,"Arcade, Simulator",0.68,34,49,3,8.82
Supermarket Anime Collector'S Simulator,Bunker 22,Simulator,0.68,34,26,3,8.82
Supermarket Anime Collector'S Simulator,Rollercoaster Dreams,Strategy,0.68,34,14,3,8.82
Supermarket Ceo Simulator,The Jumping Falafel: Turbo,Simulation,0.28,14,22,3,21.43
Supermarket Ceo Simulator,Mechanic Supermarket Simulator,"Casual, Simulation, Strategy",0.28,14,18,3,21.43
Supermarket Manager Simulator,Street Food Restaurant Owner,Simulator,0.54,27,44,4,14.81
Supermarket Manager Simulator,Aircraft Legends: Flight Academy Simulator,Simulator,0.54,27,19,3,11.11
Supermarket Manager Simulator,Bombordiro Crocodilo Flight Simulator,Simulator,0.54,27,25,3,11.11
Supermarket Manager Simulator,Cabernet,Simulator,0.54,27,50,3,11.11
Supermarket Manager Simulator,The Serpent Rogue,Simulator,0.54,27,24,3,11.11
Supermarket Manager Simulator,Grand Classic Auto,Simulator,0.54,27,21,3,11.11
Supermarket Manager Simulator,The Jumping Pumpkin - Halloween Edition,Simulator,0.54,27,25,3,11.11
Supermarket Mania,Il-2 Sturmovik: Birds Of Prey,Simulation,1.26,63,54,22,34.92
Supermarket Mania,Everybody'S Tennis [Psp],Simulation,1.26,63,95,20,31.75
Supermarket Mania,Hotel Mogul,Simulation,1.26,63,125,19,30.16
Supermarket Mania,Everybody’S Golf 2,Simulation,1.26,63,137,19,30.16
Supermarket Mania,Commander Europe At War,Simulation,1.26,63,68,19,30.16
Supermarket Mania,Reel Fishing,Simulation,1.26,63,141,19,30.16
Supermarket Mania,Everybody'S Golf 2 [Psp],Simulation,1.26,63,88,19,30.16
Supermarket Mania,Everybody'S Golf [Psp],Simulation,1.26,63,102,18,28.57
Supermarket Mania,101-In-1 Megamix [Psp],Simulation,1.26,63,122,18,28.57
Supermarket Mania,Carnivores: Dinosaur Hunter,Simulation,1.26,63,118,17,26.98
Supermarket Mania,Harvest Moon: Back To Nature,Simulation,1.26,63,122,16,25.4
Supermarket Mania,Ea Sports Fight Night Round 3 [Psp],Simulation,1.26,63,84,14,22.22
Supermarket Mania,Flow [Psp],Simulation,1.26,63,112,13,20.63
Supermarket Mania,Carnage Heart Exa,Simulation,1.26,63,31,13,20.63
Supermarket Mania,Hello Flowerz,Simulation,1.26,63,76,13,20.63
Supermarket Owner Simulator: Business,Motel Business Simulator,"Simulator, Strategy",0.46,23,35,3,13.04
Supermarket Owner Simulator: Business,Fire & Water,Arcade,0.46,23,19,3,13.04
Supersonic Acrobatic Rocket-Powered Battle-Cars,Feel Ski,Sports,0.84,42,29,8,19.05
Supersonic Acrobatic Rocket-Powered Battle-Cars,Inferno Pool,Sports,0.84,42,52,8,19.05
Supersonic Acrobatic Rocket-Powered Battle-Cars,Zombie Driver Hd,Racing,0.84,42,61,8,19.05
Supersonic Acrobatic Rocket-Powered Battle-Cars,Need For Speed Undercover,Racing,0.84,42,54,7,16.67
Supersonic Acrobatic Rocket-Powered Battle-Cars,Démo Motorstorm Pacific Rift 2.0,"Racing, Sports",0.84,42,43,7,16.67
Supersonic Acrobatic Rocket-Powered Battle-Cars,Motogp 10/11,Racing,0.84,42,58,6,14.29
Supersonic Acrobatic Rocket-Powered Battle-Cars,Sports Champions,Sports,0.84,42,60,6,14.29
Supersonic Acrobatic Rocket-Powered Battle-Cars,Everybody’S Golf 2,Sports,0.84,42,137,6,14.29
Supersonic Acrobatic Rocket-Powered Battle-Cars,Pool Nation,Sports,0.84,42,70,6,14.29
Supersonic Acrobatic Rocket-Powered Battle-Cars,High Velocity Bowling,Sports,0.84,42,67,6,14.29
Supersonic Acrobatic Rocket-Powered Battle-Cars,Ridge Racer Unbounded,Racing,0.84,42,66,6,14.29
Supersonic Acrobatic Rocket-Powered Battle-Cars,Ihf Handball Challenge 14,Sports,0.84,42,28,5,11.9
Supersonic Acrobatic Rocket-Powered Battle-Cars,Wwe 2012,Sports,0.84,42,36,5,11.9
Supersonic Acrobatic Rocket-Powered Battle-Cars,Cool Boarders,"Racing, Sports",0.84,42,68,5,11.9
Supersonic Acrobatic Rocket-Powered Battle-Cars,Shakedown: Hawaii,"Action, Racing",0.84,42,120,5,11.9
Surface Rush,Screw Master,Puzzle,0.3,15,22,3,20.0
Surge Deluxe,Energy Balance,"Family, Puzzle",0.5,25,73,12,48.0
Surge Deluxe,Pic-A-Pix Pieces,"Family, Puzzle",0.5,25,77,12,48.0
Surge Deluxe,Lego Batman 2: Dc Super Heroes,Family,0.5,25,48,11,44.0
Surge Deluxe,Energy Invasion,Family,0.5,25,63,10,40.0
Surge Deluxe,Littlebigplanet Playstation Vita,Family,0.5,25,35,10,40.0
Surge Deluxe,Energy Cycle,"Family, Puzzle",0.5,25,59,9,36.0
Surge Deluxe,Geronimo Stilton 2 Le Jeu Vidéo,Family,0.5,25,79,9,36.0
Surge Deluxe,Doodle Kingdom,Puzzle,0.5,25,69,9,36.0
Surge Deluxe,Lego Marvel'S Avengers,Family,0.5,25,50,9,36.0
Surge Deluxe,Flyhunter Origins,Family,0.5,25,59,8,32.0
Surge Deluxe,Link-A-Pix Deluxe,"Family, Puzzle",0.5,25,56,8,32.0
Surge Deluxe,Breakquest: Extra Evolution Pro Edition,"Family, Puzzle",0.5,25,44,8,32.0
Surge Deluxe,Lego Harry Potter : Années 5-7,Family,0.5,25,24,8,32.0
Surge Deluxe,The Quiet Collection,Family,0.5,25,27,8,32.0
Surge Deluxe,Strike Solitaire,Family,0.5,25,18,8,32.0
Survival After War,Best Served Cold,Adventure,0.32,16,25,3,18.75
Survive Undead Rush,Pistol Whip Ps4 & Ps5,"Action, Shooter",0.36,18,45,3,16.67
Surviving Mars: Pioneer,Only Tung Tung Sahur Up,"Adventure, Simulator",0.4,20,26,3,15.0
Surviving Mars: Pioneer,Kreaturekind,"Adventure, Strategy",0.4,20,19,3,15.0
Sushi Break 2,Hex Tunnel Touch,Arcade,0.14,7,8,3,42.86
Sushi Fun,Jigsaw Chronicles: Haunting Tales,Arcade,0.18,9,24,3,33.33
Swapquest,Tales From Space: Mutant Blobs Attack,Puzzle,0.96,48,110,12,25.0
Swapquest,Labyrinth,"Indie, RPG",0.96,48,208,11,22.92
Swapquest,Wizorb,"Indie, Puzzle",0.96,48,166,10,20.83
Swapquest,Brick Breaker,Puzzle,0.96,48,124,10,20.83
Swapquest,Energy Balance,Puzzle,0.96,48,73,9,18.75
Swapquest,Disgaea 4: A Promise Revisited,RPG,0.96,48,81,9,18.75
Swapquest,Hoard,Indie,0.96,48,213,9,18.75
Swapquest,Exit 2,Indie,0.96,48,75,8,16.67
Swapquest,Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,RPG,0.96,48,82,8,16.67
Swapquest,Pic-A-Pix Color,Puzzle,0.96,48,66,7,14.58
Swapquest,Gang Wars,Indie,0.96,48,124,7,14.58
Swapquest,Escape Plan,Puzzle,0.96,48,52,6,12.5
Swapquest,Breakquest: Extra Evolution Pro Edition,Puzzle,0.96,48,44,6,12.5
Swapquest,Persona 3 Portable,RPG,0.96,48,60,6,12.5
Swapquest,Disgaea 3: Absence Of Detention,RPG,0.96,48,45,5,10.42
Swarm Madness,Quake,Shooter,0.28,14,8,3,21.43
Sweet Fuse: At Your Side,Metal Gear Solid,Adventure,0.4,20,79,9,45.0
Sweet Fuse: At Your Side,Bia D-Day + Prince Of Persia Rev.,Adventure,0.4,20,64,8,40.0
Sweet Fuse: At Your Side,Gang Wars,Adventure,0.4,20,124,7,35.0
Sweet Fuse: At Your Side,Final Fantasy Viii,Adventure,0.4,20,102,6,30.0
Sweet Fuse: At Your Side,Fear Effect 2: Retro Helix,Adventure,0.4,20,98,6,30.0
Sweet Fuse: At Your Side,Spyro 2: Gateway To Glimmer,Adventure,0.4,20,37,6,30.0
Sweet Fuse: At Your Side,Tomb Raider: The Last Revelation,Adventure,0.4,20,46,5,25.0
Sweet Fuse: At Your Side,Tomb Raider,Adventure,0.4,20,61,5,25.0
Sweet Fuse: At Your Side,Sid Meier'S Pirates!,Adventure,0.4,20,160,5,25.0
Sweet Fuse: At Your Side,Dragon'S Lair,Adventure,0.4,20,63,5,25.0
Sweet Fuse: At Your Side,Prince Of Persia: Revelations,Adventure,0.4,20,45,5,25.0
Sweet Fuse: At Your Side,Star Wars The Clone Wars: Hr,Adventure,0.4,20,54,5,25.0
Sweet Fuse: At Your Side,Jak & Daxter: The Lost Frontier [Psp],Adventure,0.4,20,35,5,25.0
Sweet Fuse: At Your Side,Breakquest: Extra Evolution,Adventure,0.4,20,91,5,25.0
Sweet Fuse: At Your Side,Lego Star Wars Iii: The Clone Wars For Psp,Adventure,0.4,20,33,5,25.0
Sweet Home Look And Find,Ragnarock,Indie,0.28,14,24,3,21.43
Sweet Home Look And Find,Don'T Let Him In,"Adventure, Indie, Puzzle",0.28,14,27,3,21.43
Sweet Home Look And Find,Roguebook,"Adventure, Indie, Puzzle",0.28,14,38,3,21.43
Switchball,Might & Magic Clash Of Heroes,Puzzle,0.34,17,71,5,29.41
Switchball,3D Twist & Match,Puzzle,0.34,17,72,5,29.41
Switchball,Yummy Yummy Cookie Jam,Puzzle,0.34,17,50,4,23.53
Switchball,Trouvez Les Différences !,Puzzle,0.34,17,44,3,17.65
